Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01460","Coconuts, in shell","2019","2019","100 g/ha","60932","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01460","Coconuts, in shell","2020","2020","100 g/ha","60650","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01460","Coconuts, in shell","2021","2021","100 g/ha","60750","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2010","2010","100 g/ha","5393","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2011","2011","100 g/ha","4939","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2012","2012","100 g/ha","5601","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2013","2013","100 g/ha","5443","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2014","2014","100 g/ha","5233","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2015","2015","100 g/ha","5198","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2016","2016","100 g/ha","5204","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2017","2017","100 g/ha","5797","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2018","2018","100 g/ha","6035","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2019","2019","100 g/ha","6043","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2020","2020","100 g/ha","6097","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01610","Coffee, green","2021","2021","100 g/ha","6125","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2010","2010","100 g/ha","96123","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2011","2011","100 g/ha","97309","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2012","2012","100 g/ha","99746","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2013","2013","100 g/ha","99731","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2014","2014","100 g/ha","98394","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2015","2015","100 g/ha","102745","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2016","2016","100 g/ha","101914","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2017","2017","100 g/ha","106743","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2018","2018","100 g/ha","108900","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2019","2019","100 g/ha","111450","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2020","2020","100 g/ha","107590","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01232","Cucumbers and gherkins","2021","2021","100 g/ha","109243","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2010","2010","100 g/ha","59061","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2011","2011","100 g/ha","59375","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2012","2012","100 g/ha","61069","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2013","2013","100 g/ha","60000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2014","2014","100 g/ha","60031","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2015","2015","100 g/ha","60286","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","100 g/ha","60424","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","100 g/ha","60488","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2018","2018","100 g/ha","60511","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2019","2019","100 g/ha","60345","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","100 g/ha","60351","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","100 g/ha","60357","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2010","2010","100 g/ha","92472","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2011","2011","100 g/ha","99455","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2012","2012","100 g/ha","102618","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2013","2013","100 g/ha","107584","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2014","2014","100 g/ha","109492","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2015","2015","100 g/ha","111997","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2016","2016","100 g/ha","113710","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2017","2017","100 g/ha","121953","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2018","2018","100 g/ha","123872","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2019","2019","100 g/ha","130909","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2020","2020","100 g/ha","131355","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01233","Eggplants (aubergines)","2021","2021","100 g/ha","133842","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2010","2010","100 g/ha","177971","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2011","2011","100 g/ha","172545","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2012","2012","100 g/ha","156556","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2013","2013","100 g/ha","151067","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2014","2014","100 g/ha","147356","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2015","2015","100 g/ha","204299","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2016","2016","100 g/ha","263177","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2017","2017","100 g/ha","205179","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2018","2018","100 g/ha","202808","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2019","2019","100 g/ha","215897","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2020","2020","100 g/ha","246300","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01657","Ginger, raw","2021","2021","100 g/ha","289578","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2010","2010","100 g/ha","44356","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2011","2011","100 g/ha","45668","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2012","2012","100 g/ha","48971","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2013","2013","100 g/ha","48482","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2014","2014","100 g/ha","49479","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2015","2015","100 g/ha","51742","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2016","2016","100 g/ha","53105","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2017","2017","100 g/ha","51111","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2018","2018","100 g/ha","49833","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2019","2019","100 g/ha","56629","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2020","2020","100 g/ha","58135","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.01","Green corn (maize)","2021","2021","100 g/ha","59534","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2010","2010","100 g/ha","67704","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2011","2011","100 g/ha","80684","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2012","2012","100 g/ha","67014","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2013","2013","100 g/ha","63598","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2014","2014","100 g/ha","88312","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2015","2015","100 g/ha","79185","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2016","2016","100 g/ha","87869","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2017","2017","100 g/ha","90927","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2018","2018","100 g/ha","78400","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2019","2019","100 g/ha","72326","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2020","2020","100 g/ha","63903","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01252","Green garlic","2021","2021","100 g/ha","65651","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2010","2010","100 g/ha","22028","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2011","2011","100 g/ha","22495","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2012","2012","100 g/ha","22358","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2013","2013","100 g/ha","23716","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2014","2014","100 g/ha","22450","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2015","2015","100 g/ha","23411","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2016","2016","100 g/ha","21816","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2017","2017","100 g/ha","22672","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2018","2018","100 g/ha","25045","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2019","2019","100 g/ha","20714","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2020","2020","100 g/ha","19697","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0142","Groundnuts, excluding shelled","2021","2021","100 g/ha","21083","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2010","2010","100 g/ha","9721","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2011","2011","100 g/ha","13585","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2012","2012","100 g/ha","14073","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2013","2013","100 g/ha","14231","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2014","2014","100 g/ha","13567","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2015","2015","100 g/ha","11145","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2016","2016","100 g/ha","12930","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2017","2017","100 g/ha","13194","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2018","2018","100 g/ha","12318","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2019","2019","100 g/ha","12334","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2020","2020","100 g/ha","12263","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01499.05","Kapok fruit","2021","2021","100 g/ha","12209","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2010","2010","100 g/ha","15113","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2011","2011","100 g/ha","15629","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2012","2012","100 g/ha","14878","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2013","2013","100 g/ha","14741","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2014","2014","100 g/ha","13639","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2015","2015","100 g/ha","6062","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2016","2016","100 g/ha","9938","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2017","2017","100 g/ha","8891","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2018","2018","100 g/ha","7965","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2019","2019","100 g/ha","8866","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","100 g/ha","8553","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2021","2021","100 g/ha","8446","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2010","2010","100 g/ha","94000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2011","2011","100 g/ha","94725","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2012","2012","100 g/ha","102149","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2013","2013","100 g/ha","101281","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2014","2014","100 g/ha","100172","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2015","2015","100 g/ha","96887","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2016","2016","100 g/ha","93537","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2017","2017","100 g/ha","83750","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2018","2018","100 g/ha","90611","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2019","2019","100 g/ha","97849","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2020","2020","100 g/ha","93564","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01254","Leeks and other alliaceous vegetables","2021","2021","100 g/ha","101797","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2010","2010","100 g/ha","44359","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2011","2011","100 g/ha","45652","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2012","2012","100 g/ha","48987","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2013","2013","100 g/ha","48441","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2014","2014","100 g/ha","49540","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2015","2015","100 g/ha","51784","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2016","2016","100 g/ha","53052","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2017","2017","100 g/ha","52274","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2018","2018","100 g/ha","53261","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2019","2019","100 g/ha","54483","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","57002","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","57237","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2010","2010","100 g/ha","119718","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2011","2011","100 g/ha","118138","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2012","2012","100 g/ha","126318","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2013","2013","100 g/ha","121370","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2014","2014","100 g/ha","108905","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2015","2015","100 g/ha","123000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2016","2016","100 g/ha","127577","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2017","2017","100 g/ha","130107","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2018","2018","100 g/ha","131755","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2019","2019","100 g/ha","130397","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","100 g/ha","131959","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","100 g/ha","133554","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2010","2010","100 g/ha","7938","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2011","2011","100 g/ha","8652","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2012","2012","100 g/ha","8646","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2013","2013","100 g/ha","8739","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2014","2014","100 g/ha","8744","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2015","2015","100 g/ha","8686","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2016","2016","100 g/ha","9092","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2017","2017","100 g/ha","10058","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2018","2018","100 g/ha","9888","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2019","2019","100 g/ha","9363","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2020","2020","100 g/ha","8151","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01950.01","Natural rubber in primary forms","2021","2021","100 g/ha","8454","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2010","2010","100 g/ha","1338","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2011","2011","100 g/ha","1628","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2012","2012","100 g/ha","1885","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2013","2013","100 g/ha","2009","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2014","2014","100 g/ha","2072","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2015","2015","100 g/ha","2091","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2016","2016","100 g/ha","1868","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2017","2017","100 g/ha","1668","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2018","2018","100 g/ha","1925","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2019","2019","100 g/ha","1688","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2020","2020","100 g/ha","1654","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2021","2021","100 g/ha","1661","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2010","2010","100 g/ha","172960","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2011","2011","100 g/ha","174948","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2012","2012","100 g/ha","172853","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2013","2013","100 g/ha","172067","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2014","2014","100 g/ha","171281","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2015","2015","100 g/ha","170496","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2016","2016","100 g/ha","172341","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2017","2017","100 g/ha","173483","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2018","2018","100 g/ha","172749","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2019","2019","100 g/ha","171789","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2020","2020","100 g/ha","171417","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01491.01","Oil palm fruit","2021","2021","100 g/ha","171046","E","Estimated value",""
